participant,list,serial_position,word,category,size,first_letter,word_length,color_r,color_g,color_b,pos_x,pos_y,list_group
15,7,6,HEART,BODY PARTS,small,H,5,219,0,243,74.5685186323147,17.97562912937994,early
15,7,7,FACE,BODY PARTS,small,F,4,125,251,6,76.2408739080381,67.92386352061644,early
15,7,8,EAR,BODY PARTS,small,E,3,134,58,83,50.427513916209975,6.018151343247373,early
15,7,9,CARNATION,FLOWERS,small,C,9,23,7,206,18.51966908946613,67.76757764750784,early
15,7,10,PETUNIA,FLOWERS,small,P,7,67,208,44,21.338809167337608,1.8060277783572356,early
15,7,11,ROSE,FLOWERS,small,R,4,15,65,51,0.08519595208927755,69.47337880123129,early
15,7,12,TULIP,FLOWERS,small,T,5,97,161,218,69.5869009574101,82.82058510771499,early
15,7,13,BARN,BUILDING RELATED,large,B,4,37,199,111,41.13036606982238,5.248058210470548,early
15,7,14,KITCHEN,BUILDING RELATED,large,K,7,139,250,241,3.2916126592255965,41.86946979743162,early
15,7,15,ALCOVE,BUILDING RELATED,large,A,6,236,58,194,66.66883908045874,58.966353202941185,early
15,7,16,GAZEBO,BUILDING RELATED,large,G,6,192,202,219,35.19704786906185,47.64336562596186,early
15,8,1,OHIO,STATES,large,O,4,163,2,47,4.894664506825955,39.54600276657166,late
15,8,2,RABBIT,MAMMALS,small,R,6,191,59,240,41.39384920763261,12.10370033241699,late
15,8,3,TEXAS,STATES,large,T,5,207,40,169,38.063141823733,4.783201623128948,late
15,8,4,LLAMA,MAMMALS,large,L,5,88,127,198,40.35413891042278,1.0879450126157553,late
15,8,5,ALASKA,STATES,large,A,6,109,45,13,33.36158044346938,43.05965816043062,late
15,8,6,OKRA,VEGETABLES,small,O,4,210,126,54,59.61468054595455,22.21116436127865,late
15,8,7,GINGER,VEGETABLES,small,G,6,70,118,64,33.43023606610261,25.047864884270552,late
15,8,8,TERMITE,INSECTS,small,T,7,141,81,194,65.1056079601105,36.93810080208029,late
15,8,9,BEETLE,INSECTS,small,B,6,43,2,9,17.489209272587463,8.699705305474598,late
15,8,10,FOX,MAMMALS,large,F,3,18,70,92,14.050355837805299,77.0434757542108,late
15,8,11,RHINOCEROS,MAMMALS,large,R,10,198,143,180,43.03707163766095,66.34160670588426,late
15,8,12,RUTABAGA,VEGETABLES,small,R,8,191,112,68,30.581284438187105,20.628827498939245,late
15,8,13,PENNSYLVANIA,STATES,large,P,12,2,141,171,15.393825134807624,40.775327474613334,late
15,8,14,CHRYSALIS,INSECTS,small,C,9,212,183,238,25.798554720310605,44.77879737567253,late
15,8,15,PUMPKIN,VEGETABLES,large,P,7,206,60,205,47.934678362942684,19.04798815222903,late
15,8,16,WASP,INSECTS,small,W,4,155,201,85,79.8697272235025,56.0775574287618,late
15,9,1,CAULIFLOWER,VEGETABLES,small,C,11,157,103,33,49.47929013080008,63.280446816845206,late
15,9,2,STRAINER,KITCHEN-RELATED,small,S,8,216,106,24,71.84954388600417,66.63177793174516,late
15,9,3,AZALEA,FLOWERS,small,A,6,244,194,7,61.97139348625325,71.65914180327786,late
15,9,4,FOUNDATION,BUILDING RELATED,large,F,10,35,206,171,10.09983487216077,64.76041314164993,late
15,9,5,DISH,KITCHEN-RELATED,small,D,4,222,195,167,83.65130878802654,7.466024926995974,late
15,9,6,BUTTERCUP,FLOWERS,small,B,9,129,64,35,22.488875472575316,66.20942823084367,late
15,9,7,SAUCER,KITCHEN-RELATED,small,S,6,8,183,130,55.01777434030712,67.40141892261376,late
15,9,8,GRIDDLE,KITCHEN-RELATED,small,G,7,183,195,94,26.07555333203982,61.920991628373386,late
15,9,9,ELEVATOR,BUILDING RELATED,large,E,8,120,63,232,65.16234245588267,53.28448272916634,late
15,9,10,LOG,FLOWERS,small,L,3,220,63,190,61.08090110926095,50.25749955534804,late
15,9,11,DAHLIA,FLOWERS,small,D,6,215,164,11,53.10752860242797,24.769921808988496,late
15,9,12,CARPET,BUILDING RELATED,large,C,6,218,51,147,18.558767304756255,7.287452984208366,late
15,9,13,ONION,VEGETABLES,small,O,5,18,236,124,77.91129585042884,35.140211679575515,late
15,9,14,BROCCOLI,VEGETABLES,small,B,8,9,124,68,44.04304126627497,36.222956470892825,late
15,9,15,PICKLE,VEGETABLES,small,P,6,36,25,30,25.521135446285573,2.174965405390656,late
15,9,16,FLOOR,BUILDING RELATED,large,F,5,235,194,133,22.77934760650661,59.65211894037308,late
15,10,1,ZEBRA,MAMMALS,large,Z,5,155,41,97,61.77756593411147,23.63013520725228,late
15,10,2,LETTUCE,VEGETABLES,small,L,7,78,186,173,55.02277093485051,5.655413424111393,late
15,10,3,MARACAS,INSTRUMENTS,small,M,7,92,135,23,18.572267739628707,20.836766932931756,late
15,10,4,AUSTRALIA,COUNTRIES,large,A,9,91,100,248,32.68645117621387,65.44928302327362,late
15,10,5,TROMBONE,INSTRUMENTS,large,T,8,76,18,106,41.67264535806301,48.24655705858901,late
15,10,6,BASS,INSTRUMENTS,large,B,4,115,211,138,35.95358832214015,62.512517240503655,late
15,10,7,CARROT,VEGETABLES,small,C,6,210,17,234,13.684900351963972,16.24295272084057,late
15,10,8,LION,MAMMALS,large,L,4,178,200,110,2.5542095239492033,16.10270757580194,late
15,10,9,PIG,MAMMALS,large,P,3,196,63,141,66.41748986486802,50.23682758207843,late
15,10,10,ITALY,COUNTRIES,large,I,5,187,77,222,27.335068249630815,83.07563325213647,late
15,10,11,YAMS,VEGETABLES,small,Y,4,205,203,201,55.95635721699837,60.74162880072801,late
15,10,12,ELEPHANT,MAMMALS,large,E,8,30,22,156,62.82539479149644,37.38571397335005,late
15,10,13,ETHIOPIA,COUNTRIES,large,E,8,139,86,17,46.18877134706539,44.36624116017504,late
15,10,14,VIOLA,INSTRUMENTS,large,V,5,43,234,55,65.55618429949254,14.635328302369938,late
15,10,15,POLAND,COUNTRIES,large,P,6,111,122,205,47.55635285729301,18.702029068988793,late
15,10,16,CELERY,VEGETABLES,small,C,6,15,117,222,4.286986789865259,72.8927893997814,late
15,11,1,HORSE,MAMMALS,large,H,5,171,220,25,52.87962110100436,38.49783791455201,late
15,11,2,WINDOW,BUILDING RELATED,large,W,6,139,193,96,61.02165625384939,31.57291095327042,late
15,11,3,CORRIDOR,BUILDING RELATED,large,C,8,224,195,251,83.27875523761962,47.704732756500476,late
15,11,4,POT,KITCHEN-RELATED,large,P,3,80,31,75,46.26773040786331,14.185876523581605,late
15,11,5,KIWI,FRUITS,small,K,4,71,126,76,5.966335461273702,56.41580245113027,late
15,11,6,STRAWBERRY,FRUITS,small,S,10,159,86,206,25.649875329710802,45.50431649389439,late
15,11,7,SPATULA,KITCHEN-RELATED,small,S,7,12,94,153,80.05636149913599,67.75132981136012,late
15,11,8,DOOR,BUILDING RELATED,large,D,4,26,254,156,77.51481923910116,76.76959228291942,late
15,11,9,GUAVA,FRUITS,small,G,5,75,182,200,74.72332842712294,55.73628734552478,late
15,11,10,HALL,BUILDING RELATED,large,H,4,134,4,176,47.21773380498672,49.16002017829652,late
15,11,11,TANGELO,FRUITS,small,T,7,193,19,234,3.231692732887741,52.17695521620465,late
15,11,12,GLASS,KITCHEN-RELATED,small,G,5,139,137,149,36.993650058004256,50.079027607400086,late
15,11,13,GIRAFFE,MAMMALS,large,G,7,84,227,66,22.63242268364009,6.358469476932908,late
15,11,14,MOUSE,MAMMALS,small,M,5,171,211,175,38.137227310167695,73.92626713040752,late
15,11,15,COW,MAMMALS,large,C,3,9,57,75,76.81923941925304,3.6134807503984563,late
15,11,16,REFRIGERATOR,KITCHEN-RELATED,large,R,12,78,197,86,49.416013079431366,40.739369598371084,late
15,12,1,FLORIDA,STATES,large,F,7,186,195,241,64.35864692193032,18.96138247047051,late
15,12,2,TOOTH,BODY PARTS,small,T,5,177,172,254,36.419633967995004,34.47820444383016,late
15,12,3,RACOON,MAMMALS,large,R,6,45,94,74,23.348903673252533,54.47363353229952,late
15,12,4,ANTELOPE,MAMMALS,large,A,8,132,132,225,44.80978273401763,49.52146142271699,late
15,12,5,CLEMENTINE,FRUITS,small,C,10,181,170,134,44.395021209624,14.539524250401524,late
15,12,6,IOWA,STATES,large,I,4,100,238,192,9.319523646844587,61.605181869476304,late
15,12,7,MICHIGAN,STATES,large,M,8,233,84,31,31.860279020311495,7.361604840284044,late
15,12,8,POMEGRANATE,FRUITS,small,P,11,245,86,151,23.271346285419597,27.010367996939163,late
15,12,9,LEMON,FRUITS,small,L,5,27,81,156,12.622644293577869,56.886994371884896,late
15,12,10,RIB,BODY PARTS,small,R,3,23,213,126,3.3091693340687556,37.48159242976576,late
15,12,11,MOOSE,MAMMALS,large,M,5,176,85,11,45.57819867616716,14.437510013237567,late
15,12,12,KANSAS,STATES,large,K,6,132,198,16,64.66871052215411,46.70064407030948,late
15,12,13,TONGUE,BODY PARTS,small,T,6,22,101,62,47.81250753585387,44.22278265264185,late
15,12,14,MONKEY,MAMMALS,large,M,6,55,227,165,17.867807602428552,64.93656041107,late
15,12,15,PEAR,FRUITS,small,P,4,238,225,145,15.48166121361509,83.4336865612005,late
15,12,16,PANCREAS,BODY PARTS,small,P,8,76,42,235,7.559255562931799,18.44967203863973,late
15,13,1,KAZOO,INSTRUMENTS,small,K,5,150,44,207,61.99281756651251,67.86639731337112,late
15,13,2,LEOPARD,MAMMALS,large,L,7,158,163,119,3.249682721537539,41.233932593877505,late
15,13,3,JAPAN,COUNTRIES,large,J,5,87,60,190,10.214621573611074,49.40093122376087,late
15,13,4,CAT,MAMMALS,large,C,3,7,219,203,62.53375284339096,43.331479148648434,late
15,13,5,ENGLAND,COUNTRIES,large,E,7,188,219,8,64.77883882964521,7.042738373834797,late
15,13,6,CLARINET,INSTRUMENTS,small,C,8,30,254,63,12.820559669286082,11.507998369094555,late
15,13,7,DRUM,INSTRUMENTS,large,D,4,232,222,82,12.478171864201341,30.998689084669664,late
15,13,8,PIANO,INSTRUMENTS,large,P,5,86,108,173,15.676601456830571,9.518119993597253,late
15,13,9,BOLTS,TOOLS,small,B,5,44,32,109,50.27383917494081,33.156938226997674,late
15,13,10,SAW,TOOLS,small,S,3,116,227,190,25.429155977418244,49.22221378452317,late
15,13,11,FERRET,MAMMALS,small,F,6,138,80,72,73.34213335755916,49.80663279605334,late
15,13,12,SWITZERLAND,COUNTRIES,large,S,11,97,167,110,58.260357121670054,50.89243865049504,late
15,13,13,SQUIRREL,MAMMALS,small,S,8,128,96,0,37.317113256329044,9.124151335890804,late
15,13,14,FRANCE,COUNTRIES,large,F,6,41,221,62,7.132485217857681,16.829475192224592,late
15,13,15,CHISEL,TOOLS,small,C,6,32,196,9,3.5816352017641275,50.07692854156771,late
15,13,16,PROTRACTOR,TOOLS,small,P,10,131,150,237,72.10352798734003,3.105133021265083,late
15,14,1,UNDERWEAR,CLOTHING,small,U,9,246,174,217,31.42783945098246,35.591793957693774,late
15,14,2,TOASTER,KITCHEN-RELATED,large,T,7,89,44,194,55.347360251594004,24.059948584733995,late
15,14,3,UTAH,STATES,large,U,4,165,223,238,55.050728306668816,60.95777627719906,late
15,14,4,FORK,KITCHEN-RELATED,small,F,4,245,16,185,78.56253029116371,48.857511809702,late
15,14,5,LILY,FLOWERS,small,L,4,131,40,37,72.19914886929463,16.59586005322673,late
15,14,6,NARCISSUS,FLOWERS,small,N,9,99,31,72,30.899641842556097,4.201720329595126,late
15,14,7,MONTANA,STATES,large,M,7,121,39,164,67.36831236987904,53.007856808934186,late
15,14,8,DAISY,FLOWERS,small,D,5,3,232,11,8.759828590937584,31.380714036735224,late
15,14,9,KNIFE,KITCHEN-RELATED,small,K,5,108,248,29,32.56269740598434,24.31788939346771,late
15,14,10,MAINE,STATES,large,M,5,81,73,154,46.04915378525256,72.53641508268166,late
15,14,11,PANTS,CLOTHING,small,P,5,181,90,236,45.56593971231264,45.02008809370717,late
15,14,12,SUNFLOWER,FLOWERS,small,S,9,83,89,172,10.863525774890345,37.14002927139613,late
15,14,13,DRESS,CLOTHING,small,D,5,200,220,61,57.12677163908375,56.94353112682023,late
15,14,14,SKILLET,KITCHEN-RELATED,large,S,7,136,220,222,3.576037513702567,31.89911751001833,late
15,14,15,GIRDLE,CLOTHING,small,G,6,58,96,221,84.23938002948863,52.31069774671396,late
15,14,16,ARIZONA,STATES,large,A,7,1,216,225,60.72353294678085,44.0024359177303,late
15,15,1,TORONTO,CITIES,large,T,7,178,173,33,26.4233259686402,22.144640837045962,late
15,15,2,AUBERGINE,VEGETABLES,small,A,9,157,140,29,76.66475725747232,49.16064106357885,late
15,15,3,ZUCCHINI,VEGETABLES,small,Z,8,162,243,216,25.293210254247075,50.90660975562611,late
15,15,4,BOMBAY,CITIES,large,B,6,222,82,128,15.533358644241936,14.590717099148872,late
15,15,5,WOLF,MAMMALS,large,W,4,77,63,15,84.6261529940828,63.25756772429688,late
15,15,6,SQUASH,VEGETABLES,small,S,6,147,142,66,3.6630231007050384,61.804524448913355,late
15,15,7,PANTHER,MAMMALS,large,P,7,12,81,113,62.03251403420453,31.555825043356872,late
15,15,8,MIAMI,CITIES,large,M,5,5,17,187,64.46257540960866,50.02639321132997,late
15,15,9,FOOT,BODY PARTS,small,F,4,150,79,223,2.8969935758135588,86.1253577727118,late
15,15,10,SHEEP,MAMMALS,large,S,5,157,18,72,29.909710533099194,57.8881842563453,late
15,15,11,GOAT,MAMMALS,large,G,4,215,166,228,32.42318668543652,68.15358095513244,late
15,15,12,ELBOW,BODY PARTS,small,E,5,36,48,79,42.19370972482652,3.830711897949776,late
15,15,13,STOCKHOLM,CITIES,large,S,9,178,117,25,33.5318303128822,19.78177278505712,late
15,15,14,SHOULDER,BODY PARTS,small,S,8,19,140,242,17.757177483521577,23.111041942799776,late
15,15,15,OLIVE,VEGETABLES,small,O,5,24,189,150,66.67336818993286,15.574203851243999,late
15,15,16,KIDNEY,BODY PARTS,small,K,6,130,192,104,27.495053513185745,30.326539382448917,late
16,0,1,CUBA,COUNTRIES,large,C,4,61,92,12,2.2903134128401104,7.1628784495434985,early
16,0,2,EGYPT,COUNTRIES,large,E,5,237,178,67,31.040110894980515,61.245927801360686,early
16,0,3,GERMANY,COUNTRIES,large,G,7,95,245,244,30.52818097584461,6.555188091033601,early
16,0,4,IRAN,COUNTRIES,large,I,4,181,192,150,22.856657347674286,6.229047931068951,early
16,0,5,POTATO,VEGETABLES,small,P,6,236,45,128,42.0652846635595,59.39329802569263,early
16,0,6,SPINACH,VEGETABLES,small,S,7,59,159,142,76.93392898520908,57.2222797912604,early
16,0,7,ARTICHOKE,VEGETABLES,small,A,9,77,200,240,78.82475191309237,14.298881851065108,early
16,0,8,GARLIC,VEGETABLES,small,G,6,143,163,90,22.365575378816445,79.21249757571024,early
16,0,9,SUIT,CLOTHING,small,S,4,176,249,204,80.83458688856709,8.592643049674429,early
16,0,10,BLOUSE,CLOTHING,small,B,6,101,95,153,47.22386247475095,60.54269412093814,early
16,0,11,JACKET,CLOTHING,small,J,6,220,54,87,56.509299141435136,74.63676555260123,early
16,0,12,CAMISOLE,CLOTHING,small,C,8,134,16,121,48.78718069660808,12.097281500104394,early
16,0,13,CLOSET,BUILDING RELATED,large,C,6,156,145,200,6.357013820189548,13.31045768140104,early
16,0,14,LOBBY,BUILDING RELATED,large,L,5,180,46,83,84.89922738705359,62.59074275873771,early
16,0,15,CHIMNEY,BUILDING RELATED,large,C,7,214,85,206,17.857065890914427,9.55506404746988,early
16,0,16,FURNACE,BUILDING RELATED,large,F,7,195,187,244,44.82670579262196,73.40734484356231,early
16,1,1,TONGUE,BODY PARTS,small,T,6,202,150,197,43.81840806890534,59.33214870188297,early
16,1,2,PANCREAS,BODY PARTS,small,P,8,102,60,192,61.346681066179386,58.36449104478769,early
16,1,3,TOOTH,BODY PARTS,small,T,5,164,193,46,41.1189873689256,40.94498916159173,early
16,1,4,RIB,BODY PARTS,small,R,3,57,74,60,15.379709975664072,90.16841510641933,early
16,1,5,RACOON,MAMMALS,large,R,6,248,69,242,41.612824630728284,46.092421533741934,early
16,1,6,ANTELOPE,MAMMALS,large,A,8,139,129,61,38.04646640828741,9.009089717711593,early
16,1,7,MONKEY,MAMMALS,large,M,6,129,139,177,23.855940247371784,33.21905804108871,early
16,1,8,MOOSE,MAMMALS,large,M,5,198,127,247,68.73111094925005,12.239745104057812,early
16,1,9,IOWA,STATES,large,I,4,59,194,76,1.9419520211585106,86.1311646561082,early
16,1,10,FLORIDA,STATES,large,F,7,205,93,232,14.126351589364498,66.76054560451125,early
16,1,11,KANSAS,STATES,large,K,6,140,75,107,71.73681981261996,47.42373904192766,early
16,1,12,MICHIGAN,STATES,large,M,8,7,202,6,39.66622587381188,52.03314126261493,early
16,1,13,LEMON,FRUITS,small,L,5,244,142,211,7.4744385353541585,6.015221369728786,early
16,1,14,POMEGRANATE,FRUITS,small,P,11,107,71,128,41.197931749841246,30.720188525116427,early
16,1,15,PEAR,FRUITS,small,P,4,144,195,127,28.061931273873483,18.730147797630863,early
16,1,16,CLEMENTINE,FRUITS,small,C,10,139,5,5,44.4851122908984,62.12422474146798,early
16,2,1,KNIFE,KITCHEN-RELATED,small,K,5,148,142,109,40.80833037416691,53.4253925618148,early
16,2,2,TOASTER,KITCHEN-RELATED,large,T,7,169,180,184,9.308875623821676,41.5363351955069,early
16,2,3,FORK,KITCHEN-RELATED,small,F,4,10,211,87,38.056653177208084,64.38500206527164,early
16,2,4,SKILLET,KITCHEN-RELATED,large,S,7,191,14,131,47.65593832904295,23.95427011110623,early
16,2,5,UTAH,STATES,large,U,4,169,96,251,52.89050813986215,78.62454669365873,early
16,2,6,ARIZONA,STATES,large,A,7,97,4,175,10.477593454183426,30.615514965495382,early
16,2,7,MAINE,STATES,large,M,5,114,244,142,74.0380049376688,56.862015091702624,early
16,2,8,MONTANA,STATES,large,M,7,36,246,240,70.91695158871715,60.57699176690966,early
16,2,9,NARCISSUS,FLOWERS,small,N,9,167,79,5,65.91336556646034,1.9851709894477014,early
16,2,10,DAISY,FLOWERS,small,D,5,104,250,95,76.03838489732904,0.3660762767782022,early
16,2,11,SUNFLOWER,FLOWERS,small,S,9,203,138,133,8.931258807375828,36.43579741435246,early
16,2,12,LILY,FLOWERS,small,L,4,18,80,150,13.596883629564427,78.18394935453857,early
16,2,13,GIRDLE,CLOTHING,small,G,6,240,194,190,79.18733849442697,41.4684662547151,early
16,2,14,PANTS,CLOTHING,small,P,5,204,1,221,69.41797371873051,82.99542893135562,early
16,2,15,DRESS,CLOTHING,small,D,5,104,93,71,63.27829166363784,70.24878657978775,early
16,2,16,UNDERWEAR,CLOTHING,small,U,9,73,165,69,33.24436638693718,37.132232916118475,early
16,3,1,SYCAMORE,TREES,large,S,8,74,220,148,69.44799943093501,58.50444150198209,early
16,3,2,PALM,TREES,large,P,4,138,83,234,28.465883963709945,49.299625384241516,early
16,3,3,CEDAR,TREES,large,C,5,179,154,78,28.89459849138405,79.92632175028122,early
16,3,4,TEAK,TREES,large,T,4,151,66,26,70.4031477957607,8.134252184078191,early
16,3,5,BERLIN,CITIES,large,B,6,180,83,63,39.21940537918815,39.708311220826204,early
16,3,6,CHICAGO,CITIES,large,C,7,192,161,238,4.153916283249346,78.01960057533545,early
16,3,7,RENO,CITIES,large,R,4,119,208,10,31.469510030858864,33.375038569304195,early
16,3,8,SYDNEY,CITIES,large,S,6,158,176,111,69.7277694836524,2.155921114033348,early
16,3,9,MILLIPEDE,INSECTS,small,M,9,137,93,45,2.3319833234627785,30.44357986378394,early
16,3,10,MOSQUITO,INSECTS,small,M,8,161,215,153,68.7621846699172,39.39931005775869,early
16,3,11,HORNET,INSECTS,small,H,6,208,15,4,43.3930461624184,58.0862063360334,early
16,3,12,MANTIS,INSECTS,small,M,6,194,2,57,35.605562979260085,66.12732403301132,early
16,3,13,TROUSERS,CLOTHING,small,T,8,8,73,32,36.68779478875194,14.161626423309137,early
16,3,14,SWEATER,CLOTHING,small,S,7,253,135,251,35.94741421723145,64.94965612516962,early
16,3,15,BRA,CLOTHING,small,B,3,140,223,244,15.027110759165383,77.93877011481636,early
16,3,16,GLOVES,CLOTHING,small,G,6,24,97,117,67.236716710859,20.325474960497175,early
16,4,1,SQUASH,VEGETABLES,small,S,6,80,19,83,53.716063495968875,80.16005622075416,early
16,4,2,AUBERGINE,VEGETABLES,small,A,9,57,203,37,7.557506586930538,21.73871111895766,early
16,4,3,ZUCCHINI,VEGETABLES,small,Z,8,69,222,147,34.772489968384384,49.7596983823213,early
16,4,4,OLIVE,VEGETABLES,small,O,5,187,191,66,35.516047613498,64.45147767929572,early
16,4,5,ELBOW,BODY PARTS,small,E,5,110,228,230,0.40179008923543313,62.11650147512076,early
16,4,6,KIDNEY,BODY PARTS,small,K,6,1,227,107,23.729688811994727,73.52022887478672,early
16,4,7,SHOULDER,BODY PARTS,small,S,8,56,108,115,2.0310769403279028,58.29998205400729,early
16,4,8,FOOT,BODY PARTS,small,F,4,126,87,91,4.555759770091611,70.22822386159217,early
16,4,9,BOMBAY,CITIES,large,B,6,197,77,141,57.55955665260751,20.395334649677586,early
16,4,10,STOCKHOLM,CITIES,large,S,9,125,63,37,12.70644809983483,9.579347582410568,early
16,4,11,TORONTO,CITIES,large,T,7,205,200,136,35.524936123740254,4.549215486601133,early
16,4,12,MIAMI,CITIES,large,M,5,212,182,55,55.83741772544855,48.526328974596225,early
16,4,13,GOAT,MAMMALS,large,G,4,237,43,122,75.14162276488175,34.12156587674053,early
16,4,14,PANTHER,MAMMALS,large,P,7,158,250,217,38.50118619778978,53.76412247674089,early
16,4,15,SHEEP,MAMMALS,large,S,5,105,152,224,7.036998591564677,13.528740803610763,early
16,4,16,WOLF,MAMMALS,large,W,4,216,163,18,5.995999898324308,70.62251025244665,early
16,5,1,BROILER,KITCHEN-RELATED,large,B,7,208,119,0,55.69560732962821,43.7074007920803,early
16,5,2,THERMOMETER,KITCHEN-RELATED,small,T,11,30,223,181,76.344790299201,63.11552685866369,early
16,5,3,MUG,KITCHEN-RELATED,small,M,3,209,35,244,78.95116773008111,12.176045307112494,early
16,5,4,OVEN,KITCHEN-RELATED,large,O,4,223,5,159,77.52373255010016,14.31937505943761,early
16,5,5,STOMACH,BODY PARTS,small,S,7,64,180,220,34.774012484395,13.09855066983759,early
16,5,6,ARMS,BODY PARTS,large,A,4,202,144,173,7.027406482838682,59.22438042226781,early
16,5,7,PELVIS,BODY PARTS,large,P,6,162,149,163,4.1142248777544665,69.71659715452584,early
16,5,8,HIP,BODY PARTS,small,H,3,164,183,222,77.61905961967224,0.689667286023141,early
16,5,9,TAMBOURINE,INSTRUMENTS,small,T,10,167,12,147,24.73095060118264,58.03329541368203,early
16,5,10,PICCOLO,INSTRUMENTS,small,P,7,4,194,96,28.933524812933612,41.68417899868155,early
16,5,11,TUBA,INSTRUMENTS,large,T,4,67,15,161,6.672037016691188,48.588583100429624,early
16,5,12,TRUMPET,INSTRUMENTS,large,T,7,164,120,114,56.493177200170365,0.9446862552595483,early
16,5,13,ROME,CITIES,large,R,4,29,198,174,7.191845771044725,26.677403829767364,early
16,5,14,PARIS,CITIES,large,P,5,50,193,232,21.939895459648184,11.418610332957757,early
