participant,list,output_position,word,category,serial_position,list_group
21,6,8,LIP,BODY PARTS,4,early
21,6,9,WILLOW,TREES,9,early
21,6,10,EUCALYPTUS,TREES,10,early
21,6,11,POPLAR,TREES,12,early
21,6,12,XYLOPHONE,INSTRUMENTS,5,early
21,6,13,ACCORDION,INSTRUMENTS,6,early
21,6,14,MUSIC,,14,early
21,6,15,VIOLIN,INSTRUMENTS,9,early
21,6,16,SHALLOW,,16,early
21,7,1,RULER,TOOLS,13,early
21,7,2,GLUE,TOOLS,16,early
21,7,3,NUTS,TOOLS,15,early
21,7,4,BOLTS,TOOLS,5,early
21,7,5,VANCOUVER,CITIES,10,early
21,7,6,TOKYO,CITIES,11,early
21,7,7,PHILADELPHIA,CITIES,12,early
21,7,8,PARIS,CITIES,13,early
21,7,9,CLAREMONT,,9,early
21,7,10,CALIFORNIA,STATES,6,early
21,7,11,HAWAII,STATES,7,early
21,7,12,MEAN,,12,early
21,7,13,MANGO,FRUITS,1,early
21,7,14,BANANA,FRUITS,2,early
21,7,15,APPLE,,15,early
21,7,16,NECTARINE,FRUITS,4,early
21,8,1,SHEEP,MAMMALS,1,late
21,8,2,WOLF,MAMMALS,7,late
21,8,3,LAMB,,3,late
21,8,4,GO,,4,late
21,8,5,TOKYO,CITIES,11,late
21,8,6,TORONTO,CITIES,4,late
21,8,7,STOCKHOLM,CITIES,15,late
21,8,8,MIAMI,CITIES,6,late
21,8,9,OLIVE,VEGETABLES,8,late
21,8,10,ZUCCHINI,VEGETABLES,14,late
21,8,11,SQUASH,VEGETABLES,12,late
21,8,12,BROCCOLI,VEGETABLES,14,late
21,8,13,ELBOW,BODY PARTS,9,late
21,8,14,SHOULDER,BODY PARTS,16,late
21,8,15,ARM,,15,late
21,8,16,ANKLE,BODY PARTS,2,late
21,8,17,HAND,BODY PARTS,1,late
21,9,1,MILLIPEDE,INSECTS,12,late
21,9,2,HORNET,INSECTS,15,late
21,9,3,TEAK,TREES,16,late
21,9,4,CHICAGO,CITIES,10,late
21,9,5,MIAMI,CITIES,6,late
21,9,6,HAND,BODY PARTS,1,late
21,9,7,SHOULDER,BODY PARTS,16,late
21,9,8,FRY,,8,late
21,9,9,SHIRT,CLOTHING,2,late
21,9,10,CHANCE,,10,late
21,9,11,OLIVES,,11,late
21,9,12,ZUCCHINI,VEGETABLES,14,late
21,9,13,BROCCOLI,VEGETABLES,14,late
21,9,14,SQUASH,VEGETABLES,12,late
21,10,1,CAT,MAMMALS,14,late
21,10,2,ENGLAND,COUNTRIES,3,late
21,10,3,SWITZERLAND,COUNTRIES,6,late
21,10,4,FRANCE,COUNTRIES,13,late
21,10,5,CLARINET,INSTRUMENTS,7,late
21,10,6,DRUM,INSTRUMENTS,8,late
21,10,7,SAXOPHONE,INSTRUMENTS,10,late
21,10,8,PROTRACTOR,TOOLS,1,late
21,10,9,PIANO,INSTRUMENTS,2,late
21,10,10,BOLTS,TOOLS,5,late
21,10,11,CLARINET,INSTRUMENTS,7,late
21,10,12,DRUM,INSTRUMENTS,8,late
21,10,13,HARP,,13,late
21,11,1,POTATO,VEGETABLES,15,late
21,11,2,CUBA,COUNTRIES,16,late
21,11,3,CUBA,COUNTRIES,16,late
21,11,4,POTATO,VEGETABLES,15,late
21,11,5,SPINACH,VEGETABLES,1,late
21,11,6,CAULIFLOWER,VEGETABLES,13,late
21,11,7,ENGLAND,COUNTRIES,3,late
21,11,8,TORONTO,CITIES,4,late
21,11,9,CANADA,,9,late
21,11,10,MIAMI,CITIES,6,late
21,11,11,CHIMNEY,BUILDING RELATED,2,late
21,11,12,FLOOR,BUILDING RELATED,8,late
21,11,13,FOUNDATION,BUILDING RELATED,5,late
21,11,14,CLOSET,BUILDING RELATED,9,late
21,11,15,CAMISOLE,CLOTHING,4,late
21,11,16,DRESS,CLOTHING,15,late
21,11,17,PANTS,CLOTHING,16,late
21,11,18,SUIT,CLOTHING,7,late
21,12,1,JUMPER,CLOTHING,16,late
21,12,2,ROBE,CLOTHING,8,late
21,12,3,BELT,CLOTHING,7,late
21,12,4,DRESS,CLOTHING,15,late
21,12,5,CORIANDER,,5,late
21,12,6,MIXER,KITCHEN-RELATED,9,late
21,12,7,BLENDER,KITCHEN-RELATED,5,late
21,12,8,GIRDLE,CLOTHING,14,late
21,12,9,HARMONICA,INSTRUMENTS,11,late
21,12,10,CLARINET,INSTRUMENTS,7,late
21,12,11,VIOLIN,INSTRUMENTS,9,late
21,12,12,TRUMPET,INSTRUMENTS,5,late
21,12,13,STOVE,,13,late
21,12,14,UKULELE,INSTRUMENTS,15,late
21,12,15,HARMONICA,INSTRUMENTS,11,late
21,12,16,MARIN,,16,late
21,12,17,DAY,,0,late
21,13,1,ETHIOPIA,COUNTRIES,1,late
21,13,2,AUSTRALIA,COUNTRIES,3,late
21,13,3,POLAND,COUNTRIES,16,late
21,13,4,ZEBRA,MAMMALS,4,late
21,13,5,LETTUCE,VEGETABLES,5,late
21,13,6,ZEBRA,MAMMALS,4,late
21,13,7,ELEPHANT,MAMMALS,14,late
21,13,8,LETTERS,,8,late
21,13,9,SPINACH,VEGETABLES,1,late
21,13,10,CORIANDER,,10,late
21,13,11,RIO,,11,late
21,13,12,SONG,,12,late
21,13,13,HARMONICA,INSTRUMENTS,11,late
21,13,14,CLARINET,INSTRUMENTS,7,late
21,13,15,DRUM,INSTRUMENTS,8,late
21,13,16,EUCALYPTUS,TREES,10,late
21,13,17,WILLOW,TREES,9,late
21,13,18,POPLAR,TREES,12,late
21,14,1,TULIP,FLOWERS,11,late
21,14,2,ROSE,FLOWERS,15,late
21,14,3,AZ,,3,late
21,14,4,PETUNIA,FLOWERS,16,late
21,14,5,YEAR,,5,late
21,14,6,DOG,MAMMALS,2,late
21,14,7,BARN,BUILDING RELATED,3,late
21,14,8,YOUR,,8,late
21,14,9,SHOULDER,BODY PARTS,16,late
21,14,10,ANKLE,BODY PARTS,2,late
21,14,11,DOG,MAMMALS,2,late
21,14,12,ZEBRA,MAMMALS,4,late
21,14,13,ELEPHANT,MAMMALS,14,late
21,14,14,FINE,,14,late
21,14,15,BLENDER,KITCHEN-RELATED,5,late
21,14,16,CORIANDER,,16,late
21,14,17,MIXER,KITCHEN-RELATED,9,late
21,14,18,E,,0,late
21,14,19,R,,0,late
21,14,20,ANKLE,BODY PARTS,2,late
21,14,21,HAND,BODY PARTS,1,late
21,15,1,TEXAS,STATES,16,late
21,15,2,ALASKA,STATES,9,late
21,15,3,PENNSYLVANIA,STATES,4,late
21,15,4,OHIO,STATES,5,late
21,15,5,RHINOCEROS,MAMMALS,13,late
21,15,6,ZEBRA,MAMMALS,4,late
21,15,7,BEETLE,INSECTS,12,late
21,15,8,TERMITE,INSECTS,1,late
21,15,9,OKRA,VEGETABLES,8,late
21,15,10,RUTABAGA,VEGETABLES,6,late
21,15,11,HIPPOPOTAMUS,MAMMALS,8,late
21,15,12,OKRA,VEGETABLES,8,late
21,15,13,RUTABAGA,VEGETABLES,6,late
21,15,14,SQUASH,VEGETABLES,12,late
21,15,15,SPINACH,VEGETABLES,1,late
21,15,16,TERMITE,INSECTS,1,late
21,15,17,BEETLE,INSECTS,12,late
21,15,18,FOX,MAMMALS,14,late
21,15,19,RHINOCEROS,MAMMALS,13,late
21,15,20,CHRYSALIS,INSECTS,10,late
21,15,21,ALCOVE,BUILDING RELATED,12,late
22,0,1,FOOT,BODY PARTS,1,early
22,0,2,KIDNEY,BODY PARTS,2,early
22,0,3,SHOULDER,BODY PARTS,4,early
22,0,4,ELBOW,BODY PARTS,3,early
22,0,5,WOLF,MAMMALS,7,early
22,0,6,PANTHER,MAMMALS,8,early
22,0,7,GOAT,MAMMALS,5,early
22,0,8,SHEEP,MAMMALS,6,early
22,0,9,ZUCCHINI,VEGETABLES,10,early
22,0,10,SQUASH,VEGETABLES,11,early
22,0,11,TORONTO,CITIES,13,early
22,0,12,STOCKHOLM,CITIES,16,early
22,0,13,MIAMI,CITIES,15,early
22,0,14,WOLF,MAMMALS,7,early
22,0,15,AUBERGINE,VEGETABLES,12,early
22,1,1,FLORIDA,STATES,13,early
22,1,2,IOWA,STATES,14,early
22,1,3,KANSAS,STATES,15,early
22,1,4,MICHIGAN,STATES,16,early
22,1,5,TOOTH,BODY PARTS,5,early
22,1,6,RIB,BODY PARTS,7,early
22,1,7,TONGUE,BODY PARTS,6,early
22,1,8,PANCREAS,BODY PARTS,8,early
22,2,1,UTAH,STATES,9,early
22,2,2,MAIN,,2,early
22,2,3,ARIZONA,STATES,11,early
22,2,4,MONTANA,STATES,12,early
22,2,5,NICE,,5,early
22,2,6,FORK,KITCHEN-RELATED,16,early
22,2,7,SKILLET,KITCHEN-RELATED,15,early
22,2,8,DRESS,CLOTHING,1,early
22,2,9,PANTS,CLOTHING,3,early
22,2,10,UNDERWEAR,CLOTHING,2,early
22,2,11,GIRDLE,CLOTHING,4,early
22,2,12,LILY,FLOWERS,8,early
22,2,13,NARCISSUS,FLOWERS,6,early
22,2,14,TOASTER,KITCHEN-RELATED,14,early
22,3,1,PALACE,,1,early
22,3,2,ROME,CITIES,2,early
22,3,3,CHARIS,,3,early
22,3,4,MONTREAL,CITIES,4,early
22,3,5,TRUMPET,INSTRUMENTS,11,early
22,3,6,SAXOPHONE,INSTRUMENTS,13,early
22,3,7,PICCOLO,INSTRUMENTS,12,early
22,3,8,R,,8,early
22,3,9,OVEN,KITCHEN-RELATED,5,early
22,3,10,THERMOMETER,KITCHEN-RELATED,7,early
22,3,11,BROILER,KITCHEN-RELATED,6,early
22,3,12,SAXOPHONE,INSTRUMENTS,13,early
22,3,13,PELVIS,BODY PARTS,14,early
22,3,14,STOMACH,BODY PARTS,15,early
22,3,15,THERMOMETER,KITCHEN-RELATED,7,early
22,3,16,OVEN,KITCHEN-RELATED,5,early
22,3,17,BROILER,KITCHEN-RELATED,6,early
22,4,1,PETUNIA,FLOWERS,1,early
22,4,2,CARNATION,FLOWERS,4,early
22,4,3,ROSE,FLOWERS,2,early
22,4,4,TOILET,,4,early
22,4,5,KNUCKLE,BODY PARTS,5,early
22,4,6,E,,6,early
22,4,7,R,,7,early
22,4,8,GAZEBO,BUILDING RELATED,9,early
22,4,9,FACE,BODY PARTS,8,early
22,4,10,BARN,BUILDING RELATED,11,early
22,4,11,DOG,MAMMALS,13,early
22,4,12,DONKEY,MAMMALS,16,early
22,4,13,HIPPOPOTAMUS,MAMMALS,15,early
22,4,14,TIGER,MAMMALS,14,early
22,4,15,KITCHEN,BUILDING RELATED,12,early
22,5,1,BANANA,FRUITS,6,early
22,5,2,NUT,,2,early
22,5,3,WASHER,TOOLS,9,early
22,5,4,RULER,TOOLS,10,early
22,5,5,GLUE,TOOLS,11,early
22,5,6,VERMONT,STATES,14,early
22,5,7,HAWAII,STATES,16,early
22,5,8,WISCONSIN,STATES,15,early
22,5,9,VANCOUVER,CITIES,2,early
22,5,10,TRUE,,10,early
22,5,11,QUAD,,11,early
22,5,12,NECTARINE,FRUITS,8,early
22,5,13,BLUE,,13,early
22,5,14,LANE,,14,early
22,6,1,STRAWBERRY,FRUITS,9,early
22,6,2,GUAVA,FRUITS,10,early
22,6,3,SHEWEE,,3,early
22,6,4,ANGELO,,4,early
22,6,5,MOOSE,MAMMALS,9,early
22,6,6,CHOW,,6,early
22,6,7,GIRAFFE,MAMMALS,16,early
22,6,8,HORSE,MAMMALS,15,early
22,6,9,GLASS,KITCHEN-RELATED,1,early
22,6,10,SPATULA,KITCHEN-RELATED,3,early
22,6,11,DOOR,BUILDING RELATED,6,early
22,6,12,CORRIDOR,BUILDING RELATED,7,early
22,6,13,REFRIGERATOR,KITCHEN-RELATED,4,early
22,6,14,WINDOW,BUILDING RELATED,8,early
22,7,1,COTTONWOOD,TREES,14,early
22,7,2,EVERGREEN,TREES,15,early
22,7,3,SPRUCE,TREES,13,early
22,7,4,OAK,TREES,16,early
22,7,5,ROBE,CLOTHING,1,early
22,7,6,SHIRT,CLOTHING,2,early
22,7,7,JUMPER,CLOTHING,4,early
22,7,8,UKULELE,INSTRUMENTS,7,early
22,7,9,BANJO,INSTRUMENTS,5,early
22,7,10,HARMONICA,INSTRUMENTS,8,early
22,7,11,POP,,11,early
22,7,12,SLENDER,,12,early
22,7,13,MIXER,KITCHEN-RELATED,9,early
22,7,14,JUMPER,CLOTHING,4,early
22,7,15,BELT,CLOTHING,3,early
22,7,16,HARAMBE,,16,early
22,8,1,AS,,1,late
22,8,2,YOU,,2,late
22,8,3,NEED,,3,late
22,8,4,CARPET,BUILDING RELATED,2,late
22,8,5,ELEVATOR,BUILDING RELATED,3,late
22,8,6,FOUNDATION,BUILDING RELATED,6,late
22,8,7,CAULIFLOWER,VEGETABLES,5,late
22,8,8,BROCCOLI,VEGETABLES,4,late
22,8,9,STRAINER,KITCHEN-RELATED,7,late
22,8,10,SAUCER,KITCHEN-RELATED,8,late
22,8,11,4,,11,late
22,8,12,KITCHEN,BUILDING RELATED,12,late
22,8,13,BUTTERCUP,FLOWERS,9,late
22,8,14,LOG,FLOWERS,13,late
22,8,15,ONION,VEGETABLES,12,late
22,8,16,HOLLY,,16,late
22,9,1,SHOOT,,1,late
22,9,2,GERMANY,COUNTRIES,16,late
22,9,3,IRAN,COUNTRIES,1,late
22,9,4,FURNACE,BUILDING RELATED,4,late
22,9,5,JACKET,CLOTHING,5,late
22,9,6,BLOUSE,CLOTHING,6,late
22,9,7,EGYPT,COUNTRIES,14,late
22,9,8,CHIMNEY,BUILDING RELATED,13,late
22,9,9,GARLIC,VEGETABLES,10,late
22,9,10,ARTICHOKE,VEGETABLES,11,late
22,9,11,POTATO,VEGETABLES,12,late
22,10,1,OKRA,VEGETABLES,12,late
22,10,2,RUTABAGA,VEGETABLES,14,late
22,10,3,RHINOCEROS,MAMMALS,15,late
22,10,4,TEXAS,STATES,1,late
22,10,5,GINGER,VEGETABLES,2,late
22,10,6,ALASKA,STATES,3,late
22,10,7,BEETLE,INSECTS,9,late
22,10,8,TERMITE,INSECTS,4,late
22,10,9,MAMA,,9,late
22,10,10,OHIO,STATES,7,late
22,10,11,PUMPKIN,VEGETABLES,10,late
22,10,12,CRYSTALIS,,12,late
22,11,1,HAND,BODY PARTS,9,late
22,11,2,WILLOW,TREES,10,late
22,11,3,FINGER,BODY PARTS,11,late
22,11,4,RASH,,4,late
22,11,5,ACCORDION,INSTRUMENTS,13,late
22,11,6,R,,6,late
22,11,7,MONARCH,INSECTS,8,late
22,11,8,GUITAR,INSTRUMENTS,15,late
22,11,9,XYLOPHONE,INSTRUMENTS,4,late
22,11,10,BANGLES,,10,late
22,11,11,AND,,11,late
22,12,1,AUSTRALIA,COUNTRIES,5,late
22,12,2,LARGEST,,2,late
22,12,3,CARROT,VEGETABLES,6,late
22,12,4,PIG,MAMMALS,7,late
22,12,5,ITALY,COUNTRIES,2,late
22,12,6,ZEBRA,MAMMALS,1,late
22,12,7,VIOLIN,INSTRUMENTS,16,late
22,12,8,ELEPHANT,MAMMALS,8,late
22,12,9,ETHIOPIA,COUNTRIES,15,late
22,12,10,CELERY,VEGETABLES,16,late
22,12,11,POLAND,COUNTRIES,13,late
22,12,12,LION,MAMMALS,14,late
22,12,13,LETTUCE,VEGETABLES,12,late
22,13,1,CHICAGO,CITIES,12,late
22,13,2,CHEEK,,2,late
22,13,3,SYDNEY,CITIES,14,late
22,13,4,SYCAMORE,TREES,8,late
22,13,5,GIRL,,5,late
22,13,6,HORNET,INSECTS,10,late
22,13,7,MOSQUITO,INSECTS,9,late
22,13,8,HOME,,8,late
22,13,9,MANTIS,INSECTS,4,late
22,13,10,SWEATER,CLOTHING,5,late
22,13,11,BERLIN,CITIES,1,late
22,13,12,TROUSERS,CLOTHING,2,late
22,14,1,SAXOPHONE,INSTRUMENTS,13,late
22,14,2,WIRE,TOOLS,15,late
22,14,3,VIOLIN,INSTRUMENTS,16,late
22,14,4,SCREW,,4,late
22,14,5,WEDGE,TOOLS,5,late
22,14,6,RASPBERRY,FRUITS,9,late
22,14,7,HICKORY,TREES,8,late
22,14,8,CALL,,8,late
22,14,9,PLUM,FRUITS,2,late
22,15,1,LEOPARD,MAMMALS,14,late
22,15,2,CHAT,,2,late
22,15,3,KAZOO,INSTRUMENTS,16,late
22,15,4,SWITZERLAND,COUNTRIES,12,late
22,15,5,JAPAN,COUNTRIES,9,late
22,15,6,SQUIRREL,MAMMALS,13,late
22,15,7,COLTS,,7,late
22,15,8,CLARINET,INSTRUMENTS,1,late
22,15,9,SEATTLE,,9,late
22,15,10,SAW,TOOLS,8,late
22,15,11,ENGLAND,COUNTRIES,7,late
22,15,12,CHISEL,TOOLS,11,late
22,15,13,PROTRACTOR,TOOLS,2,late
23,0,1,SWEATER,CLOTHING,1,early
23,0,2,GLOVES,CLOTHING,3,early
23,0,3,TROUSERS,CLOTHING,4,early
23,0,4,MANTIS,INSECTS,5,early
23,0,5,HORNET,INSECTS,6,early
23,0,6,RENO,CITIES,14,early
23,0,7,MILLIPEDE,INSECTS,7,early
23,0,8,SYDNEY,CITIES,16,early
23,0,9,OAK,TREES,8,early
23,0,10,TEAK,TREES,12,early
23,0,11,MOSQUITO,INSECTS,8,early
23,0,12,MANTIS,INSECTS,5,early
23,0,13,BERLIN,CITIES,13,early
23,1,1,TAMBOURINE,INSTRUMENTS,13,early
23,1,2,TUBA,INSTRUMENTS,15,early
23,1,3,TRUMPET,INSTRUMENTS,16,early
23,1,4,PICCOLO,INSTRUMENTS,14,early
23,1,5,ROME,CITIES,12,early
23,1,6,MONTREAL,CITIES,11,early
23,1,7,PARIS-DALLAS,,7,early
23,1,8,BROILER,KITCHEN-RELATED,2,early
23,1,9,OVEN,KITCHEN-RELATED,1,early
23,1,10,THERMOMETER,KITCHEN-RELATED,4,early
23,1,11,MUG,KITCHEN-RELATED,3,early
23,1,12,ELVIS,,12,early
23,1,13,STOMACH,BODY PARTS,8,early
23,1,14,ARM,,14,early
23,2,1,ELEPHANT,MAMMALS,13,early
23,2,2,EGG,,2,early
23,2,3,ZEBRA,MAMMALS,15,early
23,2,4,LION,MAMMALS,16,early
23,2,5,TROMBONE,INSTRUMENTS,3,early
23,2,6,VIOLA,INSTRUMENTS,1,early
23,2,7,BASS,INSTRUMENTS,2,early
23,2,8,MARACAS,INSTRUMENTS,4,early
23,2,9,AUSTRALIA,COUNTRIES,5,early
23,2,10,HOLLAND,,10,early
23,2,11,ITALY,COUNTRIES,8,early
23,2,12,CELERY,VEGETABLES,9,early
23,2,13,LETTUCE,VEGETABLES,10,early
23,2,14,CARROTS,,14,early
23,2,15,YAMS,VEGETABLES,12,early
23,2,16,ETHIOPIA,COUNTRIES,7,early
23,3,1,SPINACH,VEGETABLES,13,early
23,3,2,ARTICHOKE,VEGETABLES,15,early
23,3,3,POTATO,VEGETABLES,14,early
23,3,4,GARLIC,VEGETABLES,16,early
23,3,5,SUIT,CLOTHING,4,early
23,3,6,CAMISOLE,CLOTHING,3,early
23,3,7,BLOUSE,CLOTHING,2,early
23,3,8,JACKET,CLOTHING,1,early
23,3,9,RON,,9,early
23,3,10,GERMANY,COUNTRIES,7,early
23,3,11,EGYPT,COUNTRIES,5,early
23,3,12,SPINACH,VEGETABLES,13,early
23,3,13,POTATO,VEGETABLES,14,early
23,3,14,ARTICHOKE,VEGETABLES,15,early
23,3,15,CUBA,COUNTRIES,6,early
23,4,1,WIRE,TOOLS,13,early
23,4,2,HAMMER,TOOLS,14,early
23,4,3,WEDGE,TOOLS,15,early
23,4,4,SCREWS,TOOLS,16,early
23,4,5,RASPBERRY,FRUITS,1,early
23,4,6,PLUM,FRUITS,2,early
23,4,7,HONEYDEW,FRUITS,3,early
23,4,8,L,,8,early
23,4,9,HICKORY,TREES,7,early
23,4,10,MAPLE,TREES,5,early
23,4,11,PINE,TREES,6,early
23,4,12,SAXOPHONE,INSTRUMENTS,11,early
23,4,13,TRIANGLE,INSTRUMENTS,12,early
23,4,14,VIOLIN,INSTRUMENTS,9,early
23,4,15,CELLO,INSTRUMENTS,10,early
23,4,16,SAG,,16,early
23,5,1,AZALEA,FLOWERS,13,early
23,5,2,DAHLIA,FLOWERS,14,early
23,5,3,BUTTERCUP,FLOWERS,16,early
23,5,4,LOG,FLOWERS,15,early
23,5,5,SAUCER,KITCHEN-RELATED,11,early
23,5,6,DISH,KITCHEN-RELATED,12,early
23,5,7,GRIDDLE,KITCHEN-RELATED,9,early
23,5,8,STRAINER,KITCHEN-RELATED,10,early
23,5,9,BROCCOLI,VEGETABLES,7,early
23,5,10,CAULIFLOWER,VEGETABLES,5,early
23,5,11,PICKLE,VEGETABLES,8,early
23,5,12,ONION,VEGETABLES,6,early
23,5,13,FOR,,13,early
23,5,14,CARPET,BUILDING RELATED,3,early
23,5,15,FOUNDATION,BUILDING RELATED,2,early
23,5,16,ELEVATOR,BUILDING RELATED,4,early
23,6,1,GLUE,TOOLS,13,early
23,6,2,NUTS,TOOLS,14,early
23,6,3,ROLLER,,3,early
23,6,4,WASHER,TOOLS,16,early
23,6,5,VERMONT,STATES,9,early
23,6,6,WISCONSIN,STATES,10,early
23,6,7,HAWAII,STATES,12,early
23,6,8,CALIFORNIA,STATES,11,early
23,6,9,TOKYO,CITIES,6,early
23,6,10,PHILADELPHIA,CITIES,5,early
23,6,11,VANCOUVER,CITIES,8,early
23,6,12,KUMQUAT,FRUITS,1,early
23,6,13,NECTARINE,FRUITS,2,early
23,6,14,BANANA,FRUITS,3,early
23,6,15,MANGO,FRUITS,4,early
23,6,16,JERUSALEM,CITIES,7,early
23,7,1,MONKEY,MAMMALS,13,early
23,7,2,ANTELOPE,MAMMALS,14,early
23,7,3,RACCOON,,3,early
23,7,4,MOOSE,MAMMALS,16,early
23,7,5,NECTARINE,FRUITS,2,early
23,7,6,POMEGRANATE,FRUITS,6,early
23,7,7,IOWA,STATES,4,early
23,7,8,MICHIGAN,STATES,3,early
23,7,9,KANSAS,STATES,1,early
23,7,10,FLORIDA,STATES,2,early
23,7,11,PANCREAS,BODY PARTS,9,early
23,7,12,RIB,BODY PARTS,12,early
23,7,13,TOOTH,BODY PARTS,10,early
23,7,14,TONGUE,BODY PARTS,11,early
23,7,15,BANANA,FRUITS,3,early
23,7,16,LEMON,FRUITS,8,early
23,7,17,CHAIR,,0,early
23,8,1,TULIP,FLOWERS,12,late
23,8,2,ROSE,FLOWERS,4,late
23,8,3,CARNATION,FLOWERS,15,late
23,8,4,DONKEY,MAMMALS,2,late
23,8,5,HIPPOPOTAMUS,MAMMALS,5,late
23,8,6,BASE,,6,late
23,8,7,KITCHEN,BUILDING RELATED,8,late
23,8,8,BARN,BUILDING RELATED,13,late
23,8,9,GAZEBO,BUILDING RELATED,16,late
23,8,10,PETUNIA,FLOWERS,14,late
23,8,11,ZEBRA,MAMMALS,15,late
23,9,1,STRAWBERRY,FRUITS,4,late
23,9,2,KIWI,FRUITS,13,late
23,9,3,TANGELO,FRUITS,16,late
23,9,4,KITCHEN,BUILDING RELATED,8,late
23,9,5,MOUSE,MAMMALS,12,late
23,9,6,HORSE,MAMMALS,2,late
23,9,7,ELEPHANT,MAMMALS,13,late
23,9,8,WINDOW,BUILDING RELATED,3,late
23,9,9,POTTERY,,9,late
23,9,10,LAST,,10,late
23,9,11,HALLWAY,,11,late
23,9,12,KITCHEN,BUILDING RELATED,8,late
23,10,1,JAPAN,COUNTRIES,9,late
23,10,2,KAZOO,INSTRUMENTS,16,late
23,10,3,CHISEL,TOOLS,1,late
23,10,4,SAW,TOOLS,2,late
23,10,5,ALT'S,,5,late
23,10,6,PROTRACTOR,TOOLS,10,late
23,10,7,GIRAFFE,MAMMALS,1,late
23,10,8,SWITZERLAND,COUNTRIES,11,late
23,11,1,FINGER,BODY PARTS,15,late
23,11,2,ANKLE,BODY PARTS,9,late
23,11,3,HAND,BODY PARTS,16,late
23,11,4,ACCORDION,INSTRUMENTS,13,late
23,11,5,GUITAR,INSTRUMENTS,14,late
23,11,6,ASH,TREES,1,late
23,11,7,EAU,,7,late
23,11,8,CLAIRE,,8,late
23,11,9,EUCALYPTUS,TREES,7,late
23,12,1,R,,1,late
23,12,2,O,,2,late
23,12,3,JUMPER,CLOTHING,4,late
23,12,4,BELT,CLOTHING,16,late
23,12,5,EVERGREEN,TREES,11,late
23,12,6,ELK,,6,late
23,12,7,MARIMBA,INSTRUMENTS,2,late
23,12,8,BLENDER,KITCHEN-RELATED,14,late
23,12,9,MIXER,KITCHEN-RELATED,12,late
23,13,1,WASP,INSECTS,11,late
23,13,2,ALASKA,STATES,12,late
23,13,3,OKRA,VEGETABLES,13,late
23,13,4,PENNSYLVANIA,STATES,7,late
23,13,5,WISCONSIN,STATES,10,late
23,14,1,WELL,,1,late
23,14,2,PANTHER,MAMMALS,4,late
23,14,3,GO,,3,late
23,14,4,AUBERGINE,VEGETABLES,14,late
23,14,5,SQUASH,VEGETABLES,15,late
23,14,6,FIGHT,,6,late
23,14,7,TORONTO,CITIES,1,late
23,14,8,STOCKHOLM,CITIES,8,late
23,14,9,SHEEP,MAMMALS,11,late
23,15,1,FORK,KITCHEN-RELATED,1,late
23,15,2,KNIFE,KITCHEN-RELATED,16,late
23,15,3,TOASTER,KITCHEN-RELATED,6,late
23,15,4,SKILLET,KITCHEN-RELATED,14,late
23,15,5,GIRDLE,CLOTHING,2,late
23,15,6,UNDERWEAR,CLOTHING,5,late
23,15,7,DRESS,CLOTHING,8,late
23,15,8,PANTS,CLOTHING,15,late
23,15,9,MONTANA,STATES,10,late
23,15,10,LILY,FLOWERS,9,late
23,15,11,SUNFLOWER,FLOWERS,11,late
23,15,12,NARCISSUS,FLOWERS,7,late
24,0,1,FLYING,,1,early
24,0,2,ELEPHANT,MAMMALS,14,early
24,0,3,PIG,MAMMALS,15,early
24,0,4,ZEBRA,MAMMALS,16,early
24,0,5,ETHIOPIA,COUNTRIES,2,early
24,0,6,ITALY,COUNTRIES,4,early
24,0,7,AUSTRALIA,COUNTRIES,3,early
24,0,8,POLAND,COUNTRIES,1,early
24,0,9,MARACAS,INSTRUMENTS,6,early
24,0,10,TROMBONE,INSTRUMENTS,7,early
24,0,11,VIOLA,INSTRUMENTS,5,early
24,0,12,CARROTS,,12,early
24,0,13,LETTUCE,VEGETABLES,11,early
24,0,14,CELERY,VEGETABLES,9,early
24,0,15,CARROTS,,15,early
24,0,16,CELERY,VEGETABLES,9,early
24,0,17,BASS,INSTRUMENTS,8,early
24,1,1,SCOTTISH,,1,early
24,1,2,ARMS,BODY PARTS,14,early
24,1,3,SONIC,,3,early
24,1,4,HIPS,,4,early
24,1,5,TAURUS,,5,early
24,1,6,MONTREAL,CITIES,2,early
24,1,7,DALLAS,CITIES,4,early
24,1,8,ROYALS,,8,early
24,1,9,THERMOMETER,KITCHEN-RELATED,6,early
24,1,10,MOM,,10,early
24,1,11,OVEN,KITCHEN-RELATED,8,early
24,1,12,TUBE,,12,early
24,1,13,TRUMPET,INSTRUMENTS,10,early
24,1,14,ANOTHER,,14,early
24,1,15,TO,,15,early
24,1,16,INSTRUMENT,,16,early
24,2,1,EGYPT,COUNTRIES,13,early
24,2,2,CUBA,COUNTRIES,14,early
24,2,3,GERMANY,COUNTRIES,15,early
24,2,4,IRAN,COUNTRIES,16,early
24,2,5,SPINACH,VEGETABLES,4,early
24,2,6,ARTICHOKE,VEGETABLES,3,early
24,2,7,POTATO,VEGETABLES,1,early
24,2,8,GARLIC,VEGETABLES,2,early
24,2,9,LOBBY,BUILDING RELATED,11,early
24,2,10,CHIMNEY,BUILDING RELATED,12,early
24,2,11,FURNACE,BUILDING RELATED,9,early
24,2,12,CLOSET,BUILDING RELATED,10,early
24,3,1,ANKLE,BODY PARTS,9,early
24,3,2,SHANKER,,2,early
24,3,3,BLICK,,3,early
